game_id,date,season,home_team,away_team,home_goals_per_game,home_goals_against_per_game,home_shots_per_game,home_shots_against_per_game,home_power_play_pct,home_penalty_kill_pct,home_faceoff_win_pct,home_shooting_pct,home_save_pct,home_pdo,home_win_pct,away_goals_per_game,away_goals_against_per_game,away_shots_per_game,away_shots_against_per_game,away_power_play_pct,away_penalty_kill_pct,away_faceoff_win_pct,away_shooting_pct,away_save_pct,away_pdo,away_win_pct,home_score,away_score,total,home_margin,home_win
20240200012,2024-10-20,20242025,edm,chi,3.2390763688749455,3.4511420818895324,32.95874479664645,29.92029760618367,26.641801970450608,78.89201678734163,47.06502590888179,11.621527905677056,0.9018257335357227,99.27725455036166,0.6350185901152414,3.24870194783551,2.6659966482492052,33.703642881625335,31.440627328739716,23.21388375820739,79.4844552197832,48.75926463018839,9.314658181479665,0.9134503691215408,101.00949811775072,0.5874737131177545,4,3,7,1,1
20240200013,2024-10-14,20242025,min,van,2.6185679339632975,2.5748263880216378,32.20581478875472,28.43657803818516,25.68418077077463,82.06242227156497,47.4880926838514,8.339350856340769,0.9197327915700235,99.49708318302449,0.4611926441200673,3.1427463961133557,3.214387547020856,32.87679740354501,33.68349146430315,27.81801382969732,82.53378185258941,49.257557513185496,8.334002866794675,0.9155429383185487,100.23361699894322,0.4772666027740929,3,3,6,0,0
20240200014,2024-10-07,20242025,stl,col,2.6445567269979966,2.514759738197645,32.47626927559254,31.500212590582958,27.508243130169046,78.74870579523704,48.714272517691164,11.474396512757842,0.9044719167703891,101.85289015776245,0.35364634240694487,3.140412635578117,3.109258834592364,33.81927296024583,28.258959471703456,26.584860478074923,80.277011090863,52.9577887767158,8.295186258941595,0.9110770856880265,101.8772101424764,0.5069293532510446,0,1,1,-1,0
20240200015,2024-11-08,20242025,det,dal,3.404473295680002,3.3158255041092826,30.120113368156318,31.501936671105234,16.010550280544802,84.74394807666167,52.91726446687762,10.792646856078981,0.9107219273268824,99.23811046514531,0.5941385059120846,3.0909033841981053,3.25960860550003,32.108387035323275,28.97570163606935,26.842053398419953,83.2253724292317,52.69879947975154,10.90287803355344,0.9122683039187158,99.67297214516248,0.6298185450062039,2,5,7,-3,0
20240200016,2024-10-21,20242025,dal,ari,2.5587842711380464,2.9894023769414644,28.338252979905562,33.18833425753032,25.56771311869101,84.9971767328613,52.97982102244343,10.22172682241051,0.9153797483036102,101.77906291952971,0.6048942172032234,2.5342770668464274,3.5537193300163823,29.484088610459185,30.70326481186056,16.679072396969435,84.54051027258723,50.63704780670528,8.914571222013851,0.9134340136881172,100.47251296183158,0.45744881540985216,2,5,7,-3,0
20240200017,2024-10-05,20242025,wpg,van,3.3730451542706392,3.504013909256331,31.72185730812079,32.22447860859534,17.768534099615838,76.3637147558677,47.08726799400729,9.402350235226388,0.9117983537370927,99.56897618039893,0.4812424766071187,3.1764000111749313,3.1762125514455914,33.42495216696249,30.0895328021398,21.68186335907754,82.83653012741144,49.37925669392762,10.488346800911494,0.9172472741749349,101.79808249463056,0.39412204427871134,5,0,5,5,1
20240200018,2024-10-16,20242025,sea,fla,3.1397511810033993,3.0968764831097397,28.911416161073767,28.832963035896462,23.33137168244179,76.81880084399145,49.07400369994318,11.587153639624047,0.9094792328052574,100.6702309540841,0.4016959613604889,2.835717704788646,3.77404234787112,29.153734112852025,28.245211697598872,17.196155819938138,77.78590339031959,48.06206290566048,8.354810135028222,0.902412717422012,99.8431150721309,0.4119001155217377,3,1,4,2,1
20240200019,2024-10-08,20242025,mtl,dal,3.1544424521113137,2.5511057817934284,32.48955814230195,29.107126116138264,17.721541203377235,78.70472102791382,49.90713791114613,10.473019086121184,0.9073782727913955,99.8501388645326,0.574241281440127,3.3975132772181746,3.5392335185817556,28.220099217343588,29.514621666064123,24.27354461649918,83.95206837687199,50.070064652694,10.128453941061263,0.9021434402267955,99.78964946729381,0.509785179936507,1,3,4,-2,0
20240200020,2024-10-13,20242025,car,stl,3.458626767921965,3.233154619624487,30.8774926105255,31.505196908285015,24.578692180133867,80.57742265950438,50.519212607964555,10.257834170090565,0.9075754525190258,99.34978733548768,0.6198942191435037,2.7369690420187456,3.59292298164131,31.645331333761437,29.46611893278793,21.47722007203622,78.30348481280915,52.60215094255925,8.030137452536298,0.9045066559542506,99.46142727869623,0.4963429402426214,2,2,4,0,0
20240200021,2024-10-04,20242025,buf,pit,2.614253911902187,2.572349536164068,33.98353320861037,33.379661577844125,22.48797943147358,84.17395613085532,47.03180003838563,11.90026865178057,0.9098149755851758,100.8915843864871,0.5962584419460057,3.5476243527634863,3.595008245887636,32.31074362501932,31.210220392269463,21.196053293643356,83.38582558702625,48.23046536089675,11.871976266016937,0.914219049576735,98.79802770935328,0.5708741551095464,0,0,0,0,0
20240200022,2024-10-05,20242025,was,tb,3.4193991243377777,2.613477233466578,28.016265396485977,28.70017638485009,21.151160613674598,81.06101881055838,51.76573669979877,8.426797000453744,0.9170145492003291,100.98389810219487,0.47255548788077506,3.4981133518756904,3.157935143267151,33.597628402599724,33.945576858744346,17.665023530692086,78.792285849638,52.55869654153827,10.88638620300511,0.9009618928792817,101.12605792700566,0.5983822661532476,5,3,8,2,1
20240200023,2024-11-14,20242025,edm,car,3.5393982701953703,2.7423264828245872,28.399714674344903,29.37415234554878,22.057041037974315,79.31528143136443,48.99689471547491,10.922196547237206,0.9138743521480668,98.66692303997354,0.6135887346120315,3.5726724797006364,2.8063992698844995,30.972541758423795,32.448765466834274,22.45096104034605,84.97692615923843,51.51441872023294,10.827921844973837,0.9155714387810151,98.57251194219388,0.411363377950839,8,4,12,4,1
20240200024,2024-10-19,20242025,mtl,pit,3.1421759332701216,2.6337908399673884,31.393050083937844,32.297074448397716,22.787381742105246,83.26798827809078,52.75444876738417,9.370097028714174,0.9045470196605998,99.69438744968193,0.4363788849427178,3.4810258794181514,3.197425756929973,31.689701578915926,33.47111445305779,16.808510523859805,76.00794603015886,48.53609319112197,10.904382344249603,0.9118592581051764,98.4088506569008,0.625625156678224,4,3,7,1,1
20240200025,2024-10-21,20242025,edm,min,2.529929386223929,3.502620669075659,28.99312306220374,29.117925276964723,25.887380257032397,78.32146412654939,48.86866558427385,8.909582483508451,0.9121578878758853,99.51722279354219,0.5732748955529867,3.34677737428472,2.9867659806365485,29.233478850253825,32.726739332286954,22.848379912491808,76.14267300055688,49.48702750522177,11.454072562451827,0.9184592046359698,99.86280048927526,0.4942510934267221,1,3,4,-2,0
20240200026,2024-11-18,20242025,nsh,fla,3.2631886913775374,3.6865743017428674,31.981224232100264,29.068215801218507,27.49391412710292,76.48662727753113,49.48774474236214,8.341398672314575,0.919937485036919,100.00878004132497,0.5286155051960131,2.54270067131647,2.8226943755842973,28.402458864330566,32.49976282239507,17.728772710242616,83.98054289440714,48.23083784289204,8.762750882654666,0.9007309933569619,99.88826778044,0.5194523399787849,2,2,4,0,0
20240200027,2024-11-01,20242025,dal,tor,3.5081859017035137,3.181707350125854,28.15231813396207,28.93691558419714,24.307638975016168,81.58923941910152,47.1625759550209,8.887888647731797,0.9046214959317614,100.68757097439492,0.35591316132630924,3.0892754851724358,3.0729915710196964,28.624651491907443,32.79949651223914,17.32108060670634,81.52746107851874,48.42909668628036,8.39776557103738,0.9048634438199891,100.88906772742264,0.6067089404318857,3,4,7,-1,0
20240200028,2024-10-16,20242025,pit,fla,3.016338588503991,2.7664795840405674,29.088612610538785,31.498249365818154,20.478519157702472,83.92671711076974,51.904661370430645,9.367269406791504,0.9051884686686259,99.51876963266906,0.5270884827544423,3.36851067754184,2.8810920493393173,29.608381844937256,31.744893447094803,20.322351478486127,80.5204718085198,49.616759174811904,9.17786303816767,0.9189690661392431,101.05442317663905,0.39203395272993574,1,1,2,0,0
20240200029,2024-11-22,20242025,chi,cbj,3.133660557724368,3.53981183273151,33.0095814207958,33.90641308422131,21.833972369934916,76.71679285848303,48.63384395911621,8.073562706189866,0.91828597613121,98.47100433156056,0.5229549426542761,3.6629178949623187,3.052777555810003,29.644331324123236,31.32506801509476,23.468465048574235,83.29741803707202,48.23852763056362,8.043983314633921,0.9027377126013761,101.60007456739243,0.6121670232687546,0,3,3,-3,0
20240200030,2024-11-19,20242025,wpg,mtl,3.2806719185637494,2.7279826622104846,29.472094658087926,30.33577368425186,18.7530185780191,78.55672716464949,51.31427543110547,9.1884868624927,0.911328092805938,99.9042016087964,0.5491013496087944,3.364547676910132,3.6887355297024476,33.620978435948544,32.3954325832615,17.794224921679838,75.31183135061285,48.57358426579895,10.38031172280102,0.901028516269685,99.98546498880495,0.5290528546750668,3,2,5,1,1
20240200031,2024-11-27,20242025,mtl,chi,3.5021858648695683,2.5976791162565513,33.503881452773456,28.82091178551377,27.353085599670433,79.46005772957956,48.11079757303172,10.167603789513432,0.9174589167175282,100.92889954563825,0.5919683443584349,2.638577729073903,3.446645383064684,31.952700200264303,32.15365938710711,26.03954347034915,77.49668008859186,49.936549781858844,8.884837767278409,0.919753360159933,101.77623735874646,0.36182804341055175,4,4,8,0,0
20240200032,2024-10-03,20242025,chi,fla,3.7028228126403655,3.2383287997184182,29.914602839459533,32.973492844904065,15.481099251301405,80.96269878482053,48.38005302372622,8.482267543109115,0.9015390640325842,100.78515510351257,0.4519624891304198,2.7347479486655337,3.690134786864454,32.348600629172566,28.392138044793654,19.098774391797935,80.39491292375337,51.74433898903378,9.27501001172828,0.9125178275287402,101.54391099294475,0.5347589564546914,0,6,6,-6,0
20240200033,2024-10-01,20242025,buf,mtl,2.5317210160234995,2.5276502341055034,29.432662874609814,28.662844678788368,19.610088049330095,77.87238991654081,48.77784872273594,8.93443100419964,0.9008418637927272,98.07149573893365,0.6463167169208095,3.6311285360712087,3.637112174489459,30.566638802415174,30.305959882958092,23.835414675009908,77.18253887865065,52.699767103701355,11.145380057662209,0.9017882200462453,99.67032310313971,0.6137354922686494,5,7,12,-2,0
20240200034,2024-10-26,20242025,nj,min,3.1076219646248306,2.717144129919698,32.67750684140052,30.10075155500038,15.751954795324153,84.69102630140812,52.30271530978055,11.711009132780852,0.9198981564529287,98.69558099687795,0.46887260567079764,3.29743480597392,3.788519213978069,32.549430854224546,32.176123708322756,17.000646782418116,83.15833124990618,48.34664343101996,8.895270459290492,0.9107394884578683,100.37175973936681,0.5240258623513434,4,2,6,2,1
20240200035,2024-10-16,20242025,mtl,was,3.6406991214194946,2.6683693976676452,30.975254410472626,28.486277295445888,17.862381625347545,81.83258763659596,47.4567851569418,11.404827656195074,0.9099029305402795,99.92234630930659,0.5277223353978553,2.845280055365318,3.6553725038296703,32.948085795550895,30.08685524741316,23.814209983267826,80.6573196399579,48.60216962101653,11.514519945420632,0.9159485204321386,100.6338073386337,0.6051745187282727,5,2,7,3,1
20240200036,2024-11-07,20242025,nsh,tb,3.4208718697295453,3.4067129001700684,28.96455937628985,32.907802144714374,25.817744313450646,80.07467733760836,47.038315230301,9.148152532699651,0.9123385383675149,101.9247447121097,0.5395440581050005,3.5881173268727737,3.38418300328839,29.558821486384957,31.804034218597668,22.01980993630612,82.79845395151143,47.64188383296175,11.044111610008112,0.9108253315735222,101.85196801543597,0.45256164981160585,5,2,7,3,1
20240200037,2024-11-22,20242025,ari,car,3.7116365371630224,3.7183970334073866,30.07529834171774,31.725493106604862,15.594646439562666,83.71536806152376,52.84093381506438,11.875511421142766,0.9149930366348585,98.52034496052252,0.5774789587787068,2.633262646387883,3.3942514389910574,28.14752149875281,28.132741309173984,19.206932848944035,79.88643190404666,51.62244450684676,10.733181506426021,0.908918054127535,99.09450666512666,0.6491373500473134,1,1,2,0,0
20240200038,2024-11-21,20242025,fla,bos,3.086803131628578,3.533252413374908,33.45714706568691,33.14416055255499,27.53876613951271,82.60094078438097,49.65379257428546,9.247807961980522,0.9064148548087626,100.89769069045647,0.5737511036092893,2.71271096754917,3.401786893515935,29.202154861292275,33.208736880943185,24.29401252262922,80.62750286343383,49.829194760615074,10.172931223159832,0.9031849147655853,98.8148049971051,0.37734934712185747,1,4,5,-3,0
20240200039,2024-10-17,20242025,wpg,tb,3.0898017249868674,2.523220460221815,31.64383868957603,29.48523973362025,22.25936474358157,77.25540142443735,47.96495281446914,10.60607786720906,0.9065185092790415,100.3610557555425,0.47997402469149664,3.189460711846733,3.535837176223236,33.90610844441743,28.897483856005394,21.039781756265533,81.80456626359326,49.37327050327981,11.898799407482759,0.9144377525585388,100.62793543025798,0.577117780283367,3,1,4,2,1
20240200040,2024-11-18,20242025,ari,cgy,3.680164248880032,3.4739101308316678,29.95876784946395,31.106269860308267,16.142264488882834,78.5062693120918,47.1992186527482,8.314313988620082,0.9079384655240319,98.53086301617225,0.5202622544784674,3.4415709005643356,2.689698696245689,32.136789814823594,32.803520194654496,17.60195317518253,76.67482582259069,47.6274070420064,10.545720998174547,0.914129514529738,98.12634457930257,0.630863673873107,2,2,4,0,0
20240200041,2024-11-14,20242025,van,nyi,3.2036852358913914,3.632259860869911,28.489779892183538,28.362112503943383,18.212342042131905,76.59544680113189,52.23070139955321,8.876855949432176,0.9195173051163826,99.34758316708442,0.40463537470660976,3.421778675286191,3.428313011772156,32.73819104285487,31.952246653005258,21.476544313890805,80.5536355093763,51.315210669633586,8.913818965325195,0.9199266783211348,101.89917264858713,0.5450977059040811,3,5,8,-2,0
20240200042,2024-10-19,20242025,chi,vgk,3.3842967151606786,2.539848252867548,31.47205245143436,30.631692515137544,24.428349585396774,79.86668941424703,52.24053942848997,11.602807456045035,0.9084344185374691,99.1073111889402,0.5277050985780087,2.5938579316729284,2.834987755064578,33.47418007370015,29.263973134034,23.098565586325275,81.31560220092521,51.39867813449169,8.52627074050904,0.9143164992936418,101.63613008266256,0.4039049326610726,6,1,7,5,1
20240200043,2024-10-25,20242025,was,car,3.7628136222541313,3.6107006213804524,33.816473934011725,29.548800596206764,23.5375766390368,78.25190064224695,51.640838754119606,8.523494642873398,0.9193964209015709,99.81515816553456,0.4208151390039392,2.7352700385223367,3.139961213382445,28.440980483980077,29.018547430525246,21.75706133122823,78.37003176431287,51.97330019529566,9.723550094647223,0.9049742854517526,100.46857994641611,0.5620331650656337,4,1,5,3,1
20240200044,2024-11-14,20242025,nyi,sj,2.717904981174813,3.4573226195853324,28.34252113653589,31.187017168006193,27.1758739998345,75.3934354066851,47.732659484060164,9.808796113133742,0.9186775003505582,99.26462441990701,0.5021704426065177,2.547672855013606,3.3629458859083465,28.249437154302353,28.890059205772534,27.82619159846501,84.65118696436045,47.02963988560646,11.807247141692956,0.9127823987563101,101.4716731780801,0.48642195669015775,5,0,5,5,1
20240200045,2024-11-18,20242025,car,pit,3.135500554333996,2.6815466311832066,31.70708344120728,33.21342990687231,22.417926706304787,75.30387059696837,52.58569217304186,10.758107004126245,0.913530267715545,98.86270060959087,0.5476656410697972,3.366923534809936,2.5389656668344815,30.36318643392495,31.907397862248953,16.38570939400388,81.57845304603036,52.996482354624,8.192848155442224,0.9195434836844264,99.62763184289149,0.6112260351011778,5,7,12,-2,0
20240200046,2024-10-01,20242025,det,sj,3.237121139282668,3.642070229691752,30.198769209228388,30.37703614965553,24.041073686968208,78.88558101270345,49.69216173573518,8.95017652349731,0.9074650358325869,98.9090785090526,0.37195877713053305,3.4599839720267243,3.025382418146343,31.620691560288268,32.009276791330095,23.053374498124988,79.63494043800573,49.27871468107538,11.4533345982873,0.9103816357027243,99.91672751051892,0.3576926197419307,7,1,8,6,1
20240200047,2024-10-21,20242025,stl,min,2.994254304421614,3.2542240799955318,33.388183293699925,29.460893779457795,27.051449082351986,75.6026739028956,52.606616160833084,9.406490748958538,0.9020284165689844,99.9434870367453,0.4270329703161524,3.0184696151659707,3.193683310744942,29.709237411771536,29.84373978955772,25.439336671824627,80.39161276675254,48.86784619493602,10.441335133243673,0.9143230134844639,99.09049600293413,0.47406473045760544,5,1,6,4,1
20240200048,2024-11-15,20242025,min,cbj,2.7354941543950844,2.735869852004315,33.70842005323994,31.60967092087799,25.649455172548272,83.84206463348409,48.36847863169359,8.848179359632907,0.9122196197770198,99.64411387922682,0.6019583908600161,3.3854532101544774,3.182712398767178,33.400138740388066,30.12052827581631,18.079317266668266,82.80525515243862,48.64883621328882,11.290457274054713,0.9084747650729753,100.67019959716588,0.37866059415040043,2,5,7,-3,0
20240200049,2024-10-03,20242025,nyr,pit,3.0872979823583977,2.7184184700683223,31.642564216532683,31.28018447628442,18.01531224950768,78.90905995905514,50.56685801111704,9.987067435436678,0.9197557104042978,98.54575901022693,0.5585433662142781,3.2625910021281164,3.4579358684274366,30.42591260862575,30.56919768955369,24.32877095355629,81.9243615132437,52.94753596221313,8.513577157816501,0.9020821929876833,100.89735526851497,0.5235160751019228,2,0,2,2,1
20240200050,2024-10-02,20242025,van,nj,2.6032451796856826,3.662448137063354,32.01761569680377,28.419589634256603,23.32218690976616,77.71147436500185,50.556871949920534,10.720527724413806,0.9046165837830803,99.82743457952148,0.40709745884572035,2.61135572447536,2.749427522134366,28.31403325471905,30.270858540915214,19.718275533997897,84.95480490704257,49.678114107185856,9.334278197888802,0.9116095001343335,98.35506957643108,0.638499720786444,2,0,2,2,1
20240200051,2024-10-19,20242025,ott,nyi,3.481289165923102,3.0323212089067653,28.914496079982506,33.95490101295025,27.05101258301584,80.3995713028056,52.052199766258525,10.083831909088168,0.9124717137600552,98.35649772846406,0.5765811261490423,2.7216213196260925,3.0494958474150464,28.76628090181141,32.95640578151517,25.16636513971502,82.08744697742976,47.216962283148575,9.212513423781314,0.9052622513982169,99.44054562988607,0.37629282402915154,1,3,4,-2,0
20240200052,2024-11-10,20242025,nsh,min,3.219942912926089,3.0160759721965684,33.2083401406447,32.83555240070573,25.2703956719918,78.0467913909804,47.485515698307516,9.611920715060645,0.9034704902997301,100.77980435560984,0.45382991796133565,2.8971816038554303,3.0813633026562863,33.85366120515949,31.845832464071993,25.69224732724669,76.32524672741849,52.172086893635736,11.691028762053577,0.9097412383763788,100.42501175100391,0.5794429402708987,6,3,9,3,1
20240200053,2024-10-14,20242025,ott,vgk,3.153335899402475,2.690286189810924,33.25663115558825,29.666515742495566,26.068832288166448,75.00332506120489,47.10612685767954,10.41021265537146,0.9072959643828906,99.54584336463658,0.5193323272036647,3.018261936104007,2.9777947489789907,29.150694733551163,29.27053210399287,21.29982063124524,82.54253544343862,50.71698650844553,9.189420192947356,0.9086067435501785,98.6826590342,0.3723889443011245,1,4,5,-3,0
20240200054,2024-11-06,20242025,ari,cbj,2.8450036319446528,3.3991034722401148,30.55650030334223,28.784262260441196,26.52585479812607,79.49784648821323,48.16773507092459,9.471037403509158,0.9082825950505786,101.3101515822675,0.5700843141684206,2.7310963042066225,3.3034671765733417,32.61582936184804,28.066187586571882,20.4100019763369,79.81344151635324,47.11515366093834,9.039252834980136,0.9152057964624427,98.548438822916,0.5105930394357775,2,1,3,1,1
20240200055,2024-11-04,20242025,tor,nj,2.5157570070370614,3.76863588138307,33.187962352842504,29.460867810429203,23.472238422842587,83.10685927986266,50.684487867108416,11.438260926587784,0.9078478744305695,101.82488876259579,0.3899435012534291,2.813561894879404,3.5419982454478864,28.61289717794523,31.95215287724466,27.256804838372403,83.08883461636329,47.45850115662831,9.117470855738866,0.9186063776967565,99.01223373120314,0.5843511271360757,2,3,5,-1,0
20240200056,2024-11-25,20242025,ari,pit,3.1440877344992764,3.0851617621456873,32.47724354489103,31.954213205222086,25.427697255658636,76.05367533952806,47.21342520221329,10.034317157790314,0.9077519046296554,99.84778774668382,0.6474765226610822,3.00225358280281,2.7950541026749733,33.82449974602402,33.65389233803916,25.18995479797976,78.5484136025689,49.47278558157663,10.198464174875697,0.9166106891280968,98.27485133007308,0.4772890657654664,5,0,5,5,1
20240200057,2024-11-10,20242025,car,fla,3.7582180452985394,3.4999900921895737,32.79228514992745,29.756932220205787,27.73961428166506,81.01881589636322,50.49453594924348,10.99229271771813,0.9162353957618028,100.62591442932602,0.38842872390986,2.8840782107206464,3.312062639510543,30.02960503596699,33.5685018419563,17.920002953970076,78.72167023837514,49.592461297665174,9.75761995877781,0.9122587916498905,101.77230335097883,0.42220781354975145,2,4,6,-2,0
20240200058,2024-10-25,20242025,la,was,2.7567116368179185,3.339554056451768,33.62432839898271,28.25904241478207,17.142592604482683,76.31728773454562,51.355879459911776,11.27114131942778,0.9042702273262134,100.02341077180732,0.60221090840336,3.65300237027205,2.8716788260109083,32.3968092685975,31.25342323295109,22.674519975964046,80.0836054691628,48.78529070791292,10.260087971436064,0.9137777060410018,101.49329166344323,0.5408874061937744,7,4,11,3,1
20240200059,2024-10-16,20242025,nyi,edm,2.708093125440945,2.512131105775221,32.70275070691238,31.3253590847921,15.067984976057865,82.60990760028093,47.21186812964143,10.982935130924929,0.9040496112033047,101.83229392047753,0.46038222539062534,3.1000247167457267,2.82068252387811,29.961589698028476,28.893328301994668,18.972854801372794,83.766507618282,52.978006025763484,9.473238122027393,0.9089722126190909,100.88828375281095,0.6158587341395223,3,5,8,-2,0
20240200060,2024-11-26,20242025,bos,nsh,3.0089834076311783,3.4043035904458487,31.36890752775714,31.363960566497028,22.84533966575391,81.76467937226363,51.82993399808462,9.079282880512856,0.9165009882036013,99.99302272905382,0.37311748374029935,3.0364083931032106,2.504183742685562,28.351305575463876,30.005429912176364,25.203660702449078,82.07680934740915,51.73168978803444,10.069076225766437,0.9088039799591099,98.58981010682514,0.44845782608279344,3,3,6,0,0
20240200061,2024-11-05,20242025,ana,tor,2.615180558583502,3.27769288228286,29.106857518801835,30.17341264991373,19.34864675364512,75.26196708532065,47.14515058334813,11.326788174703093,0.9054614161994563,100.07231506495526,0.43961767207663194,2.7867955385245744,3.4563620485109467,33.644075470692044,29.555780553194644,20.585538565606157,83.72730250484602,52.051601400750855,8.74440567138511,0.9160528661959142,99.83274754695157,0.4948906616256066,6,3,9,3,1
20240200062,2024-11-10,20242025,cgy,nsh,2.604781967884262,3.14539949806189,29.6931224481592,29.570234102415437,18.210724387935997,84.06254580521036,48.497277199097034,9.087798904514525,0.9151879652483593,99.79895936980216,0.5830131670865544,3.4463210990658943,3.0679059133997333,28.39219694538631,30.925427162040307,15.436976802382674,75.62653203455355,52.438624720066464,8.55698148447038,0.9106484136455044,99.64438241040283,0.4542029978776528,3,4,7,-1,0
