game_id,date,season,home_team,away_team,home_score,away_score,total,home_margin,home_win
NCAAB_2025_0189,2025-11-32,2025,norfolk_st.,wisconsin,96,92,188,4,1
NCAAB_2025_0190,2025-11-32,2025,fiu,dayton,63,69,132,-6,0
NCAAB_2025_0191,2025-11-32,2025,princeton,byu,56,73,129,-17,0
NCAAB_2025_0192,2025-11-33,2025,quinnipiac,akron,62,76,138,-14,0
NCAAB_2025_0193,2025-11-33,2025,njit,miami_fl,42,65,107,-23,0
NCAAB_2025_0194,2025-11-33,2025,saint_joseph's,troy,65,75,140,-10,0
NCAAB_2025_0195,2025-11-33,2025,colgate,yale,83,89,172,-6,0
NCAAB_2025_0196,2025-11-34,2025,siue,arizona_st.,84,58,142,26,1
NCAAB_2025_0197,2025-11-34,2025,george_mason,bradley,74,72,146,2,1
NCAAB_2025_0198,2025-11-34,2025,depaul,california,70,71,141,-1,0
NCAAB_2025_0199,2025-11-34,2025,southern_miss,fiu,77,57,134,20,1
NCAAB_2025_0200,2025-11-35,2025,winthrop,kansas_city,53,64,117,-11,0
NCAAB_2025_0201,2025-11-35,2025,east_carolina,louisiana,64,67,131,-3,0
NCAAB_2025_0202,2025-11-35,2025,oakland,michigan,86,85,171,1,1
NCAAB_2025_0203,2025-11-35,2025,pepperdine,iona,72,81,153,-9,0
NCAAB_2025_0204,2025-11-36,2025,belmont,ball_st.,74,69,143,5,1
NCAAB_2025_0205,2025-11-36,2025,bowling_green,utah_st.,85,70,155,15,1
NCAAB_2025_0206,2025-11-36,2025,nebraska_omaha,byu,84,84,168,0,0
NCAAB_2025_0207,2025-11-36,2025,north_texas,queens,67,59,126,8,1
NCAAB_2025_0208,2025-11-37,2025,kentucky,north_florida,91,64,155,27,1
NCAAB_2025_0209,2025-11-37,2025,illinois_st.,grambling_st.,84,59,143,25,1
NCAAB_2025_0210,2025-11-37,2025,james_madison,niagara,60,56,116,4,1
NCAAB_2025_0211,2025-11-37,2025,michigan,william_&_mary,69,62,131,7,1
NCAAB_2025_0212,2025-11-38,2025,oral_roberts,georgia_st.,61,69,130,-8,0
NCAAB_2025_0213,2025-11-38,2025,grambling_st.,jacksonville,53,74,127,-21,0
NCAAB_2025_0214,2025-11-38,2025,east_carolina,northern_iowa,79,68,147,11,1
NCAAB_2025_0215,2025-11-38,2025,santa_clara,florida,84,92,176,-8,0
NCAAB_2025_0216,2025-11-39,2025,louisiana_tech,george_washington,83,55,138,28,1
NCAAB_2025_0217,2025-11-39,2025,denver,san_jose_st.,65,58,123,7,1
NCAAB_2025_0218,2025-11-39,2025,baylor,north_dakota_st.,71,82,153,-11,0
NCAAB_2025_0219,2025-11-39,2025,oral_roberts,presbyterian,54,44,98,10,1
NCAAB_2025_0220,2025-11-40,2025,temple,seattle,80,47,127,33,1
NCAAB_2025_0221,2025-11-40,2025,southeastern_louisiana,grambling_st.,66,66,132,0,0
NCAAB_2025_0222,2025-11-40,2025,arizona,maryland_eastern_shore,81,60,141,21,1
NCAAB_2025_0223,2025-11-40,2025,stephen_f._austin,kansas_st.,91,69,160,22,1
NCAAB_2025_0224,2025-11-41,2025,wyoming,uc_santa_barbara,66,63,129,3,1
NCAAB_2025_0225,2025-11-41,2025,northern_arizona,quinnipiac,72,63,135,9,1
NCAAB_2025_0226,2025-11-41,2025,pittsburgh,rutgers,57,80,137,-23,0
NCAAB_2025_0227,2025-11-41,2025,purdue_fort_wayne,grand_canyon,84,54,138,30,1
NCAAB_2025_0228,2025-11-42,2025,marquette,idaho,88,88,176,0,0
NCAAB_2025_0229,2025-11-42,2025,oral_roberts,pacific,50,46,96,4,1
NCAAB_2025_0230,2025-11-42,2025,north_dakota,denver,67,70,137,-3,0
NCAAB_2025_0231,2025-11-42,2025,east_carolina,west_georgia,62,65,127,-3,0
NCAAB_2025_0232,2025-11-43,2025,lafayette,ucf,64,77,141,-13,0
NCAAB_2025_0233,2025-11-43,2025,kentucky,usc_upstate,87,76,163,11,1
NCAAB_2025_0234,2025-11-43,2025,usc,georgetown,94,67,161,27,1
NCAAB_2025_0235,2025-11-43,2025,south_dakota,mississippi_valley_st.,45,41,86,4,1
NCAAB_2025_0236,2025-11-44,2025,uab,bethune_cookman,95,43,138,52,1
NCAAB_2025_0237,2025-11-44,2025,vmi,georgia_st.,55,40,95,15,1
NCAAB_2025_0238,2025-11-44,2025,siena,brown,67,51,118,16,1
NCAAB_2025_0239,2025-11-44,2025,furman,kennesaw_st.,76,78,154,-2,0
NCAAB_2025_0240,2025-11-15,2025,incarnate_word,bryant,68,61,129,7,1
NCAAB_2025_0241,2025-11-15,2025,colorado_st.,quinnipiac,97,73,170,24,1
NCAAB_2025_0242,2025-11-15,2025,pepperdine,tulsa,72,62,134,10,1
NCAAB_2025_0243,2025-11-15,2025,north_dakota_st.,ohio_st.,71,87,158,-16,0
NCAAB_2025_0244,2025-11-16,2025,eastern_michigan,san_francisco,71,64,135,7,1
NCAAB_2025_0245,2025-11-16,2025,eastern_illinois,bellarmine,45,61,106,-16,0
NCAAB_2025_0246,2025-11-16,2025,harvard,florida_gulf_coast,74,76,150,-2,0
NCAAB_2025_0247,2025-11-16,2025,saint_louis,houston_christian,72,60,132,12,1
NCAAB_2025_0248,2025-11-17,2025,mississippi,wyoming,84,86,170,-2,0
NCAAB_2025_0249,2025-11-17,2025,milwaukee,memphis,82,59,141,23,1
NCAAB_2025_0250,2025-11-17,2025,manhattan,texas_st.,66,74,140,-8,0
NCAAB_2025_0251,2025-11-17,2025,american,umbc,55,86,141,-31,0
NCAAB_2025_0252,2025-11-18,2025,youngstown_st.,furman,76,81,157,-5,0
NCAAB_2025_0253,2025-11-18,2025,oral_roberts,uc_davis,68,40,108,28,1
NCAAB_2025_0254,2025-11-18,2025,northern_illinois,gonzaga,87,82,169,5,1
NCAAB_2025_0255,2025-11-18,2025,georgia_st.,long_beach_st.,79,56,135,23,1
NCAAB_2025_0256,2025-11-19,2025,northern_iowa,washington,79,69,148,10,1
NCAAB_2025_0257,2025-11-19,2025,villanova,louisiana_tech,91,59,150,32,1
NCAAB_2025_0258,2025-11-19,2025,merrimack,bradley,82,64,146,18,1
NCAAB_2025_0259,2025-11-19,2025,new_orleans,georgia,84,66,150,18,1
NCAAB_2025_0260,2025-11-20,2025,smu,florida_gulf_coast,55,58,113,-3,0
NCAAB_2025_0261,2025-11-20,2025,duke,grand_canyon,82,91,173,-9,0
NCAAB_2025_0262,2025-11-20,2025,james_madison,penn,61,57,118,4,1
NCAAB_2025_0263,2025-11-20,2025,little_rock,princeton,74,68,142,6,1
NCAAB_2025_0264,2025-11-21,2025,incarnate_word,chicago_st.,71,48,119,23,1
NCAAB_2025_0265,2025-11-21,2025,bellarmine,auburn,79,56,135,23,1
NCAAB_2025_0266,2025-11-21,2025,nebraska,arizona,98,85,183,13,1
NCAAB_2025_0267,2025-11-21,2025,utah_valley,creighton,72,86,158,-14,0
NCAAB_2025_0268,2025-11-22,2025,san_diego_st.,saint_louis,74,73,147,1,1
NCAAB_2025_0269,2025-11-22,2025,houston,utah,83,80,163,3,1
NCAAB_2025_0270,2025-11-22,2025,lipscomb,san_diego,46,71,117,-25,0
NCAAB_2025_0271,2025-11-22,2025,san_diego_st.,kentucky,66,91,157,-25,0
NCAAB_2025_0272,2025-11-23,2025,central_arkansas,albany,61,40,101,21,1
NCAAB_2025_0273,2025-11-23,2025,davidson,milwaukee,78,52,130,26,1
NCAAB_2025_0274,2025-11-23,2025,coastal_carolina,kent_st.,66,61,127,5,1
NCAAB_2025_0275,2025-11-23,2025,michigan_st.,columbia,64,73,137,-9,0
NCAAB_2025_0276,2025-11-24,2025,fairleigh_dickinson,kentucky,74,83,157,-9,0
NCAAB_2025_0277,2025-11-24,2025,princeton,pittsburgh,67,80,147,-13,0
NCAAB_2025_0278,2025-11-24,2025,incarnate_word,houston_christian,69,52,121,17,1
NCAAB_2025_0279,2025-11-24,2025,western_illinois,seton_hall,52,59,111,-7,0
NCAAB_2025_0280,2025-11-25,2025,old_dominion,east_tennessee_st.,61,65,126,-4,0
NCAAB_2025_0281,2025-11-25,2025,ut_arlington,lipscomb,90,67,157,23,1
NCAAB_2025_0282,2025-11-25,2025,ucf,northern_arizona,89,76,165,13,1
NCAAB_2025_0283,2025-11-25,2025,uc_davis,georgia,78,66,144,12,1
NCAAB_2025_0284,2025-11-26,2025,purdue_fort_wayne,miami_oh,71,63,134,8,1
NCAAB_2025_0285,2025-11-26,2025,ball_st.,byu,91,85,176,6,1
NCAAB_2025_0286,2025-11-26,2025,connecticut,wofford,80,70,150,10,1
NCAAB_2025_0287,2025-11-26,2025,miami_oh,bradley,73,70,143,3,1
NCAAB_2025_0288,2025-11-27,2025,texas_a&m_corpus_chris,furman,67,57,124,10,1
NCAAB_2025_0289,2025-11-27,2025,dartmouth,boston_college,59,70,129,-11,0
NCAAB_2025_0290,2025-11-27,2025,kent_st.,lipscomb,75,65,140,10,1
NCAAB_2025_0291,2025-11-27,2025,northern_illinois,vanderbilt,69,63,132,6,1
NCAAB_2025_0292,2025-11-28,2025,boston_college,albany,60,83,143,-23,0
NCAAB_2025_0293,2025-11-28,2025,san_diego,winthrop,76,79,155,-3,0
NCAAB_2025_0294,2025-11-28,2025,presbyterian,utah_st.,66,85,151,-19,0
NCAAB_2025_0295,2025-11-28,2025,sacred_heart,central_connecticut,68,61,129,7,1
NCAAB_2025_0296,2025-11-29,2025,hawaii,south_dakota_st.,52,81,133,-29,0
NCAAB_2025_0297,2025-11-29,2025,louisiana_monroe,western_illinois,46,40,86,6,1
NCAAB_2025_0298,2025-11-29,2025,ut_arlington,belmont,74,74,148,0,0
NCAAB_2025_0299,2025-11-29,2025,ut_rio_grande_valley,arkansas,66,64,130,2,1
NCAAB_2025_0300,2025-11-30,2025,akron,southern,73,59,132,14,1
NCAAB_2025_0301,2025-11-30,2025,arkansas_pine_bluff,illinois_chicago,67,43,110,24,1
NCAAB_2025_0302,2025-11-30,2025,campbell,hampton,71,53,124,18,1
NCAAB_2025_0303,2025-11-30,2025,ut_arlington,bethune_cookman,68,59,127,9,1
NCAAB_2025_0304,2025-11-31,2025,uc_irvine,towson,68,75,143,-7,0
NCAAB_2025_0305,2025-11-31,2025,illinois,ohio,65,90,155,-25,0
NCAAB_2025_0306,2025-11-31,2025,valparaiso,texas_st.,76,64,140,12,1
NCAAB_2025_0307,2025-11-31,2025,southeast_missouri,oregon,72,73,145,-1,0
NCAAB_2025_0308,2025-11-32,2025,wright_st.,longwood,90,53,143,37,1
NCAAB_2025_0309,2025-11-32,2025,xavier,coastal_carolina,71,68,139,3,1
NCAAB_2025_0310,2025-11-32,2025,lafayette,american,51,66,117,-15,0
NCAAB_2025_0311,2025-11-32,2025,duke,north_dakota_st.,76,71,147,5,1
NCAAB_2025_0312,2025-11-33,2025,cal_st._fullerton,depaul,60,47,107,13,1
NCAAB_2025_0313,2025-11-33,2025,tennessee_tech,tcu,76,63,139,13,1
NCAAB_2025_0314,2025-11-33,2025,toledo,unc_wilmington,76,60,136,16,1
NCAAB_2025_0315,2025-11-33,2025,liberty,ut_arlington,75,70,145,5,1
NCAAB_2025_0316,2025-11-34,2025,florida_st.,louisiana_tech,71,81,152,-10,0
