game_id,date,season,home_team,away_team,home_score,away_score,total,home_margin,home_win
NCAAB_2023_0098,2023-11-39,2023,mount_st._mary's,kent_st.,74,66,140,8,1
NCAAB_2023_0099,2023-11-39,2023,gardner_webb,syracuse,68,68,136,0,0
NCAAB_2023_0100,2023-11-40,2023,st._john's,st._francis_ny,68,40,108,28,1
NCAAB_2023_0101,2023-11-40,2023,utah,southern_utah,64,71,135,-7,0
NCAAB_2023_0102,2023-11-40,2023,presbyterian,northern_arizona,46,68,114,-22,0
NCAAB_2023_0103,2023-11-40,2023,california,alabama_a&m,68,66,134,2,1
NCAAB_2023_0104,2023-11-41,2023,abilene_christian,east_carolina,87,66,153,21,1
NCAAB_2023_0105,2023-11-41,2023,illinois,fresno_st.,78,74,152,4,1
NCAAB_2023_0106,2023-11-41,2023,drexel,utah_valley,67,72,139,-5,0
NCAAB_2023_0107,2023-11-41,2023,new_hampshire,arizona_st.,72,70,142,2,1
NCAAB_2023_0108,2023-11-42,2023,northern_arizona,wake_forest,89,64,153,25,1
NCAAB_2023_0109,2023-11-42,2023,charleston,montana,79,59,138,20,1
NCAAB_2023_0110,2023-11-42,2023,villanova,wisconsin,82,68,150,14,1
NCAAB_2023_0111,2023-11-42,2023,lamar,oral_roberts,69,83,152,-14,0
NCAAB_2023_0112,2023-11-43,2023,james_madison,marquette,88,72,160,16,1
NCAAB_2023_0113,2023-11-43,2023,utah,james_madison,78,84,162,-6,0
NCAAB_2023_0114,2023-11-43,2023,cal_st._bakersfield,northwestern,58,63,121,-5,0
NCAAB_2023_0115,2023-11-43,2023,charlotte,texas_a&m_commerce,78,46,124,32,1
NCAAB_2023_0116,2023-11-44,2023,nicholls_st.,st._john's,87,74,161,13,1
NCAAB_2023_0117,2023-11-44,2023,uab,wagner,86,72,158,14,1
NCAAB_2023_0118,2023-11-44,2023,saint_mary's,liberty,68,71,139,-3,0
NCAAB_2023_0119,2023-11-44,2023,charleston_southern,florida,67,65,132,2,1
NCAAB_2023_0120,2023-11-15,2023,illinois_chicago,south_carolina_st.,60,63,123,-3,0
NCAAB_2023_0121,2023-11-15,2023,sacramento_st.,tulsa,59,65,124,-6,0
NCAAB_2023_0122,2023-11-15,2023,vcu,utah_tech,65,72,137,-7,0
NCAAB_2023_0123,2023-11-15,2023,mississippi_st.,kent_st.,84,68,152,16,1
NCAAB_2023_0124,2023-11-16,2023,north_carolina_central,rhode_island,86,56,142,30,1
NCAAB_2023_0125,2023-11-16,2023,northern_kentucky,iowa,74,52,126,22,1
NCAAB_2023_0126,2023-11-16,2023,villanova,longwood,94,69,163,25,1
NCAAB_2023_0127,2023-11-16,2023,maine,stony_brook,49,56,105,-7,0
NCAAB_2023_0128,2023-11-17,2023,usc,southern_miss,73,97,170,-24,0
NCAAB_2023_0129,2023-11-17,2023,hofstra,western_michigan,66,76,142,-10,0
NCAAB_2023_0130,2023-11-17,2023,east_tennessee_st.,little_rock,52,56,108,-4,0
NCAAB_2023_0131,2023-11-17,2023,uc_san_diego,nebraska,86,73,159,13,1
NCAAB_2023_0132,2023-11-18,2023,iowa_st.,northwestern,103,79,182,24,1
NCAAB_2023_0133,2023-11-18,2023,james_madison,campbell,51,48,99,3,1
NCAAB_2023_0134,2023-11-18,2023,alabama_st.,binghamton,63,81,144,-18,0
NCAAB_2023_0135,2023-11-18,2023,ucla,sam_houston_st.,76,85,161,-9,0
NCAAB_2023_0136,2023-11-19,2023,georgetown,montana_st.,87,80,167,7,1
NCAAB_2023_0137,2023-11-19,2023,washington,mount_st._mary's,74,55,129,19,1
NCAAB_2023_0138,2023-11-19,2023,buffalo,vermont,65,78,143,-13,0
NCAAB_2023_0139,2023-11-19,2023,lehigh,east_tennessee_st.,63,83,146,-20,0
NCAAB_2023_0140,2023-11-20,2023,cleveland_st.,sam_houston_st.,82,81,163,1,1
NCAAB_2023_0141,2023-11-20,2023,iupui,stephen_f._austin,67,56,123,11,1
NCAAB_2023_0142,2023-11-20,2023,liberty,wofford,83,61,144,22,1
NCAAB_2023_0143,2023-11-20,2023,usc,new_orleans,80,87,167,-7,0
NCAAB_2023_0144,2023-11-21,2023,illinois,george_mason,54,78,132,-24,0
NCAAB_2023_0145,2023-11-21,2023,n.c._state,purdue,82,74,156,8,1
NCAAB_2023_0146,2023-11-21,2023,gonzaga,belmont,86,79,165,7,1
NCAAB_2023_0147,2023-11-21,2023,norfolk_st.,n.c._state,73,57,130,16,1
NCAAB_2023_0148,2023-11-22,2023,bellarmine,depaul,53,69,122,-16,0
NCAAB_2023_0149,2023-11-22,2023,nebraska,iowa,81,103,184,-22,0
NCAAB_2023_0150,2023-11-22,2023,florida_st.,purdue_fort_wayne,66,45,111,21,1
NCAAB_2023_0151,2023-11-22,2023,uc_riverside,mercer,70,68,138,2,1
NCAAB_2023_0152,2023-11-23,2023,james_madison,vcu,62,83,145,-21,0
NCAAB_2023_0153,2023-11-23,2023,western_kentucky,south_dakota,58,77,135,-19,0
NCAAB_2023_0154,2023-11-23,2023,niagara,georgetown,68,86,154,-18,0
NCAAB_2023_0155,2023-11-23,2023,nebraska_omaha,memphis,75,79,154,-4,0
NCAAB_2023_0156,2023-11-24,2023,utah_st.,longwood,73,78,151,-5,0
NCAAB_2023_0157,2023-11-24,2023,louisiana_tech,missouri,67,68,135,-1,0
NCAAB_2023_0158,2023-11-24,2023,st._bonaventure,wake_forest,72,87,159,-15,0
NCAAB_2023_0159,2023-11-24,2023,coastal_carolina,utah_valley,105,61,166,44,1
NCAAB_2023_0160,2023-11-25,2023,washington,st._francis_pa,70,77,147,-7,0
NCAAB_2023_0161,2023-11-25,2023,illinois,morgan_st.,67,65,132,2,1
NCAAB_2023_0162,2023-11-25,2023,longwood,st._francis_pa,73,57,130,16,1
NCAAB_2023_0163,2023-11-25,2023,jacksonville,lafayette,67,48,115,19,1
NCAAB_2023_0164,2023-11-26,2023,dayton,florida_a&m,56,56,112,0,0
NCAAB_2023_0165,2023-11-26,2023,arkansas_st.,north_florida,58,57,115,1,1
NCAAB_2023_0166,2023-11-26,2023,middle_tennessee,southern_indiana,81,81,162,0,0
NCAAB_2023_0167,2023-11-26,2023,duke,la_salle,61,71,132,-10,0
NCAAB_2023_0168,2023-11-27,2023,delaware,boston_university,61,63,124,-2,0
NCAAB_2023_0169,2023-11-27,2023,depaul,northern_illinois,70,45,115,25,1
NCAAB_2023_0170,2023-11-27,2023,north_carolina,bethune_cookman,66,64,130,2,1
NCAAB_2023_0171,2023-11-27,2023,lamar,kentucky,65,54,119,11,1
NCAAB_2023_0172,2023-11-28,2023,central_michigan,abilene_christian,53,69,122,-16,0
NCAAB_2023_0173,2023-11-28,2023,sam_houston_st.,robert_morris,77,55,132,22,1
NCAAB_2023_0174,2023-11-28,2023,umass_lowell,florida_a&m,84,64,148,20,1
NCAAB_2023_0175,2023-11-28,2023,creighton,nicholls_st.,77,54,131,23,1
NCAAB_2023_0176,2023-11-29,2023,minnesota,ucf,68,69,137,-1,0
NCAAB_2023_0177,2023-11-29,2023,sam_houston_st.,mississippi_st.,84,62,146,22,1
NCAAB_2023_0178,2023-11-29,2023,grambling_st.,portland_st.,66,72,138,-6,0
NCAAB_2023_0179,2023-11-29,2023,mississippi,nebraska_omaha,75,42,117,33,1
NCAAB_2023_0180,2023-11-30,2023,unlv,iowa,59,80,139,-21,0
NCAAB_2023_0181,2023-11-30,2023,oregon_st.,lsu,61,58,119,3,1
NCAAB_2023_0182,2023-11-30,2023,lamar,unc_greensboro,62,81,143,-19,0
NCAAB_2023_0183,2023-11-30,2023,wisconsin,drexel,81,89,170,-8,0
NCAAB_2023_0184,2023-11-31,2023,uc_irvine,saint_joseph's,80,78,158,2,1
NCAAB_2023_0185,2023-11-31,2023,charleston_southern,sam_houston_st.,79,68,147,11,1
NCAAB_2023_0186,2023-11-31,2023,bowling_green,n.c._state,84,63,147,21,1
NCAAB_2023_0187,2023-11-31,2023,st._francis_pa,louisiana,65,93,158,-28,0
NCAAB_2023_0188,2023-11-32,2023,monmouth,george_washington,77,90,167,-13,0
NCAAB_2023_0189,2023-11-32,2023,usc_upstate,unc_asheville,77,87,164,-10,0
NCAAB_2023_0190,2023-11-32,2023,wisconsin,georgia_st.,70,66,136,4,1
NCAAB_2023_0191,2023-11-32,2023,american,mount_st._mary's,67,40,107,27,1
NCAAB_2023_0192,2023-11-33,2023,la_salle,dartmouth,76,82,158,-6,0
NCAAB_2023_0193,2023-11-33,2023,jackson_st.,texas_a&m_commerce,68,65,133,3,1
NCAAB_2023_0194,2023-11-33,2023,rutgers,cal_baptist,76,63,139,13,1
NCAAB_2023_0195,2023-11-33,2023,georgia_tech,alabama_a&m,80,48,128,32,1
NCAAB_2023_0196,2023-11-34,2023,radford,northern_iowa,62,65,127,-3,0
NCAAB_2023_0197,2023-11-34,2023,northern_arizona,texas,80,64,144,16,1
NCAAB_2023_0198,2023-11-34,2023,syracuse,jacksonville,47,63,110,-16,0
NCAAB_2023_0199,2023-11-34,2023,southeastern_louisiana,pepperdine,55,70,125,-15,0
NCAAB_2023_0200,2023-11-35,2023,mcneese_st.,mississippi,79,67,146,12,1
NCAAB_2023_0201,2023-11-35,2023,wyoming,miami_fl,70,74,144,-4,0
NCAAB_2023_0202,2023-11-35,2023,northern_kentucky,south_dakota,76,61,137,15,1
NCAAB_2023_0203,2023-11-35,2023,vcu,utah,71,82,153,-11,0
NCAAB_2023_0204,2023-11-36,2023,ohio,bowling_green,57,70,127,-13,0
NCAAB_2023_0205,2023-11-36,2023,pittsburgh,new_mexico,75,80,155,-5,0
NCAAB_2023_0206,2023-11-36,2023,sacred_heart,colorado_st.,61,51,112,10,1
NCAAB_2023_0207,2023-11-36,2023,marquette,cal_st._bakersfield,67,55,122,12,1
NCAAB_2023_0208,2023-11-37,2023,charleston,seattle,68,56,124,12,1
NCAAB_2023_0209,2023-11-37,2023,duquesne,queens,58,67,125,-9,0
NCAAB_2023_0210,2023-11-37,2023,arkansas_st.,byu,60,53,113,7,1
NCAAB_2023_0211,2023-11-37,2023,delaware,army,66,52,118,14,1
NCAAB_2023_0212,2023-11-38,2023,west_virginia,loyola_chicago,75,63,138,12,1
NCAAB_2023_0213,2023-11-38,2023,wichita_st.,unc_asheville,80,69,149,11,1
NCAAB_2023_0214,2023-11-38,2023,oakland,new_orleans,66,67,133,-1,0
NCAAB_2023_0215,2023-11-38,2023,wichita_st.,southern_illinois,76,56,132,20,1
NCAAB_2023_0216,2023-11-39,2023,louisville,virginia_tech,57,52,109,5,1
NCAAB_2023_0217,2023-11-39,2023,dartmouth,texas_a&m,86,83,169,3,1
NCAAB_2023_0218,2023-11-39,2023,kentucky,northwestern,90,85,175,5,1
NCAAB_2023_0219,2023-11-39,2023,hartford,oakland,50,51,101,-1,0
NCAAB_2023_0220,2023-11-40,2023,seton_hall,drexel,59,74,133,-15,0
NCAAB_2023_0221,2023-11-40,2023,notre_dame,george_washington,66,71,137,-5,0
NCAAB_2023_0222,2023-11-40,2023,jackson_st.,florida_a&m,78,53,131,25,1
NCAAB_2023_0223,2023-11-40,2023,winthrop,columbia,75,67,142,8,1
NCAAB_2023_0224,2023-11-41,2023,georgia_southern,cincinnati,78,64,142,14,1
NCAAB_2023_0225,2023-11-41,2023,holy_cross,wisconsin,64,50,114,14,1
NCAAB_2023_0226,2023-11-41,2023,siu_edwardsville,uc_santa_barbara,77,76,153,1,1
NCAAB_2023_0227,2023-11-41,2023,bowling_green,unc_wilmington,67,54,121,13,1
NCAAB_2023_0228,2023-11-42,2023,southern_miss,arkansas_st.,75,64,139,11,1
NCAAB_2023_0229,2023-11-42,2023,north_carolina_a&t,auburn,80,87,167,-7,0
NCAAB_2023_0230,2023-11-42,2023,tulsa,liberty,73,69,142,4,1
NCAAB_2023_0231,2023-11-42,2023,oklahoma_st.,tulsa,79,88,167,-9,0
NCAAB_2023_0232,2023-11-43,2023,utah_st.,gonzaga,83,86,169,-3,0
NCAAB_2023_0233,2023-11-43,2023,southern,brown,53,71,124,-18,0
NCAAB_2023_0234,2023-11-43,2023,drexel,oregon_st.,67,59,126,8,1
NCAAB_2023_0235,2023-11-43,2023,kentucky,gonzaga,85,86,171,-1,0
NCAAB_2023_0236,2023-11-44,2023,saint_louis,louisiana,77,81,158,-4,0
NCAAB_2023_0237,2023-11-44,2023,unc_asheville,north_alabama,74,79,153,-5,0
NCAAB_2023_0238,2023-11-44,2023,southern_illinois,massachusetts,82,72,154,10,1
NCAAB_2023_0239,2023-11-44,2023,umass_lowell,marist,65,74,139,-9,0
NCAAB_2023_0240,2023-11-15,2023,weber_st.,smu,71,65,136,6,1
NCAAB_2023_0241,2023-11-15,2023,loyola_chicago,san_francisco,50,77,127,-27,0
NCAAB_2023_0242,2023-11-15,2023,vcu,virginia_tech,65,108,173,-43,0
NCAAB_2023_0243,2023-11-15,2023,loyola_md,alabama_st.,49,51,100,-2,0
NCAAB_2023_0244,2023-11-16,2023,seattle,portland_st.,77,81,158,-4,0
NCAAB_2023_0245,2023-11-16,2023,virginia_tech,holy_cross,81,50,131,31,1
NCAAB_2023_0246,2023-11-16,2023,saint_louis,southern,87,59,146,28,1
NCAAB_2023_0247,2023-11-16,2023,southern_utah,gardner_webb,73,43,116,30,1
NCAAB_2023_0248,2023-11-17,2023,umass_lowell,merrimack,81,47,128,34,1
NCAAB_2023_0249,2023-11-17,2023,wofford,western_illinois,81,56,137,25,1
NCAAB_2023_0250,2023-11-17,2023,east_tennessee_st.,towson,75,65,140,10,1
NCAAB_2023_0251,2023-11-17,2023,baylor,north_florida,86,55,141,31,1
NCAAB_2023_0252,2023-11-18,2023,saint_joseph's,bucknell,71,71,142,0,0
NCAAB_2023_0253,2023-11-18,2023,brown,cleveland_st.,55,77,132,-22,0
NCAAB_2023_0254,2023-11-18,2023,njit,eastern_washington,45,50,95,-5,0
NCAAB_2023_0255,2023-11-18,2023,kansas_st.,north_dakota_st.,81,98,179,-17,0
NCAAB_2023_0256,2023-11-19,2023,houston,creighton,89,84,173,5,1
NCAAB_2023_0257,2023-11-19,2023,georgia,central_connecticut,79,69,148,10,1
NCAAB_2023_0258,2023-11-19,2023,presbyterian,northern_arizona,70,49,119,21,1
NCAAB_2023_0259,2023-11-19,2023,notre_dame,florida_a&m,87,50,137,37,1
NCAAB_2023_0260,2023-11-20,2023,arkansas_pine_bluff,liu,48,64,112,-16,0
NCAAB_2023_0261,2023-11-20,2023,indiana_st.,north_carolina,84,67,151,17,1
NCAAB_2023_0262,2023-11-20,2023,south_dakota_st.,ut_arlington,72,88,160,-16,0
NCAAB_2023_0263,2023-11-20,2023,troy,saint_peter's,66,83,149,-17,0
NCAAB_2023_0264,2023-11-21,2023,oklahoma_st.,umass_lowell,64,74,138,-10,0
NCAAB_2023_0265,2023-11-21,2023,cal_baptist,oklahoma_st.,70,62,132,8,1
NCAAB_2023_0266,2023-11-21,2023,ball_st.,georgia_st.,61,53,114,8,1
NCAAB_2023_0267,2023-11-21,2023,mississippi,yale,67,79,146,-12,0
NCAAB_2023_0268,2023-11-22,2023,sacred_heart,pepperdine,59,60,119,-1,0
NCAAB_2023_0269,2023-11-22,2023,valparaiso,mississippi_valley_st.,52,55,107,-3,0
NCAAB_2023_0270,2023-11-22,2023,niagara,montana_st.,81,65,146,16,1
NCAAB_2023_0271,2023-11-22,2023,long_beach_st.,jackson_st.,63,57,120,6,1
NCAAB_2023_0272,2023-11-23,2023,queens,boston_college,76,69,145,7,1
NCAAB_2023_0273,2023-11-23,2023,bucknell,purdue_fort_wayne,66,59,125,7,1
NCAAB_2023_0274,2023-11-23,2023,florida_a&m,maryland,75,59,134,16,1
NCAAB_2023_0275,2023-11-23,2023,arkansas_st.,uc_san_diego,51,50,101,1,1
NCAAB_2023_0276,2023-11-24,2023,loyola_marymount,north_carolina_a&t,78,82,160,-4,0
NCAAB_2023_0277,2023-11-24,2023,texas_st.,northern_iowa,60,73,133,-13,0
NCAAB_2023_0278,2023-11-24,2023,dayton,texas_st.,72,74,146,-2,0
NCAAB_2023_0279,2023-11-24,2023,north_carolina,cal_st._bakersfield,91,64,155,27,1
NCAAB_2023_0280,2023-11-25,2023,old_dominion,tcu,79,50,129,29,1
NCAAB_2023_0281,2023-11-25,2023,uc_santa_barbara,bowling_green,72,60,132,12,1
NCAAB_2023_0282,2023-11-25,2023,oklahoma,duquesne,66,75,141,-9,0
NCAAB_2023_0283,2023-11-25,2023,saint_joseph's,brown,80,66,146,14,1
NCAAB_2023_0284,2023-11-26,2023,south_carolina,rutgers,85,64,149,21,1
NCAAB_2023_0285,2023-11-26,2023,n.c._state,kansas,90,79,169,11,1
NCAAB_2023_0286,2023-11-26,2023,stephen_f._austin,pittsburgh,69,72,141,-3,0
NCAAB_2023_0287,2023-11-26,2023,coppin_st.,southeastern_louisiana,62,49,111,13,1
NCAAB_2023_0288,2023-11-27,2023,ut_rio_grande_valley,louisiana_monroe,80,54,134,26,1
NCAAB_2023_0289,2023-11-27,2023,unc_wilmington,uc_irvine,63,90,153,-27,0
NCAAB_2023_0290,2023-11-27,2023,uab,jacksonville_st.,76,66,142,10,1
NCAAB_2023_0291,2023-11-27,2023,evansville,kansas_st.,77,61,138,16,1
NCAAB_2023_0292,2023-11-28,2023,arkansas_st.,troy,72,56,128,16,1
NCAAB_2023_0293,2023-11-28,2023,charlotte,ucf,81,63,144,18,1
NCAAB_2023_0294,2023-11-28,2023,high_point,kent_st.,84,63,147,21,1
NCAAB_2023_0295,2023-11-28,2023,little_rock,dayton,71,69,140,2,1
NCAAB_2023_0296,2023-11-29,2023,rutgers,richmond,72,61,133,11,1
NCAAB_2023_0297,2023-11-29,2023,george_mason,alabama_a&m,83,53,136,30,1
NCAAB_2023_0298,2023-11-29,2023,pittsburgh,bryant,83,66,149,17,1
NCAAB_2023_0299,2023-11-29,2023,rice,southern_miss,76,72,148,4,1
NCAAB_2023_0300,2023-11-30,2023,massachusetts,washington,89,80,169,9,1
NCAAB_2023_0301,2023-11-30,2023,cal_st._fullerton,arkansas_pine_bluff,73,77,150,-4,0
NCAAB_2023_0302,2023-11-30,2023,arizona_st.,pepperdine,59,101,160,-42,0
NCAAB_2023_0303,2023-11-30,2023,cal_st._bakersfield,northern_illinois,40,59,99,-19,0
NCAAB_2023_0304,2023-11-31,2023,memphis,san_jose_st.,82,53,135,29,1
NCAAB_2023_0305,2023-11-31,2023,troy,buffalo,77,70,147,7,1
NCAAB_2023_0306,2023-11-31,2023,new_mexico_st.,north_dakota,64,79,143,-15,0
NCAAB_2023_0307,2023-11-31,2023,abilene_christian,gardner_webb,63,56,119,7,1
NCAAB_2023_0308,2023-11-32,2023,longwood,gardner_webb,80,67,147,13,1
NCAAB_2023_0309,2023-11-32,2023,furman,buffalo,83,60,143,23,1
NCAAB_2023_0310,2023-11-32,2023,louisville,queens,59,66,125,-7,0
NCAAB_2023_0311,2023-11-32,2023,louisville,southeastern_louisiana,42,60,102,-18,0
NCAAB_2023_0312,2023-11-33,2023,nebraska_omaha,charleston_southern,51,63,114,-12,0
NCAAB_2023_0313,2023-11-33,2023,florida_st.,notre_dame,78,47,125,31,1
